event_id,date,year,month,city,latitude,longitude,narrative_type,tone_score,mentions,description,sector_reference
1012,2022-09-12,2022,9,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-1,5,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
1013,2021-06-05,2021,6,Leeds,53.8008,-1.5491,Fraudulent Investment Scheme,-10,16,This event involved a fraudulent investment scheme reported in Leeds.,Financial Sector
1014,2023-11-22,2023,11,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-4,10,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1015,2022-10-09,2022,10,London,51.5074,-0.1278,Fake Insolvency Rumour,-9,27,This event involved a fake insolvency rumour reported in London.,Financial Sector
1016,2022-12-24,2022,12,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,30,This event involved a fake insolvency rumour reported in London.,Financial Sector
1017,2022-10-27,2022,10,London,51.5074,-0.1278,Deepfake Executive Announcement,-4,22,This event involved a deepfake executive announcement reported in London.,Financial Sector
1018,2020-06-19,2020,6,London,51.5074,-0.1278,False Cyberattack Alert,-6,7,This event involved a false cyberattack alert reported in London.,Financial Sector
1019,2021-08-25,2021,8,London,51.5074,-0.1278,Fake Insolvency Rumour,-1,35,This event involved a fake insolvency rumour reported in London.,Financial Sector
1020,2023-03-08,2023,3,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-1,12,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
1021,2023-09-28,2023,9,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-6,28,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
1022,2022-05-25,2022,5,London,51.5074,-0.1278,Fraudulent Investment Scheme,-5,33,This event involved a fraudulent investment scheme reported in London.,Financial Sector
1023,2022-09-19,2022,9,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-6,10,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
1024,2023-11-06,2023,11,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,28,This event involved a fake insolvency rumour reported in London.,Financial Sector
1025,2020-05-12,2020,5,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-4,13,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
1026,2022-08-16,2022,8,London,51.5074,-0.1278,Deepfake Executive Announcement,-10,24,This event involved a deepfake executive announcement reported in London.,Financial Sector
1027,2022-12-05,2022,12,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,24,This event involved a fake insolvency rumour reported in London.,Financial Sector
1028,2023-10-24,2023,10,Birmingham,52.4862,-1.8904,Fake Insolvency Rumour,-4,27,This event involved a fake insolvency rumour reported in Birmingham.,Financial Sector
1029,2020-08-30,2020,8,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-8,24,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
1030,2021-10-22,2021,10,Birmingham,52.4862,-1.8904,Fake Insolvency Rumour,-3,35,This event involved a fake insolvency rumour reported in Birmingham.,Financial Sector
1031,2023-04-05,2023,4,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-10,23,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
1032,2023-01-28,2023,1,Manchester,53.4808,-2.2426,Deepfake Executive Announcement,1,7,This event involved a deepfake executive announcement reported in Manchester.,Financial Sector
1033,2020-02-26,2020,2,London,51.5074,-0.1278,False Cyberattack Alert,-6,30,This event involved a false cyberattack alert reported in London.,Financial Sector
1034,2020-03-20,2020,3,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-10,15,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
1035,2023-07-04,2023,7,London,51.5074,-0.1278,Deepfake Executive Announcement,-8,7,This event involved a deepfake executive announcement reported in London.,Financial Sector
1036,2022-03-01,2022,3,Manchester,53.4808,-2.2426,AI-Generated Interest Rate Rumour,-5,23,This event involved a ai-generated interest rate rumour reported in Manchester.,Financial Sector
1037,2022-07-31,2022,7,London,51.5074,-0.1278,Deepfake Executive Announcement,-10,27,This event involved a deepfake executive announcement reported in London.,Financial Sector
1038,2022-07-16,2022,7,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-10,11,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1039,2022-03-02,2022,3,London,51.5074,-0.1278,Fake Insolvency Rumour,-5,31,This event involved a fake insolvency rumour reported in London.,Financial Sector
1040,2023-05-01,2023,5,London,51.5074,-0.1278,Fake Insolvency Rumour,-7,8,This event involved a fake insolvency rumour reported in London.,Financial Sector
1041,2021-07-12,2021,7,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-6,22,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1042,2020-05-02,2020,5,London,51.5074,-0.1278,False Cyberattack Alert,-7,23,This event involved a false cyberattack alert reported in London.,Financial Sector
1043,2023-11-30,2023,11,Birmingham,52.4862,-1.8904,Fake Insolvency Rumour,-10,12,This event involved a fake insolvency rumour reported in Birmingham.,Financial Sector
1044,2021-02-03,2021,2,London,51.5074,-0.1278,False Cyberattack Alert,-8,33,This event involved a false cyberattack alert reported in London.,Financial Sector
1045,2022-08-03,2022,8,London,51.5074,-0.1278,Fraudulent Investment Scheme,-7,18,This event involved a fraudulent investment scheme reported in London.,Financial Sector
1046,2021-04-14,2021,4,London,51.5074,-0.1278,Deepfake Executive Announcement,-1,5,This event involved a deepfake executive announcement reported in London.,Financial Sector
1047,2024-10-14,2024,10,London,51.5074,-0.1278,Fake Insolvency Rumour,-3,21,This event involved a fake insolvency rumour reported in London.,Financial Sector
1048,2023-05-25,2023,5,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-4,10,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1049,2020-10-22,2020,10,London,51.5074,-0.1278,Fake Insolvency Rumour,-10,27,This event involved a fake insolvency rumour reported in London.,Financial Sector
1050,2020-02-06,2020,2,London,51.5074,-0.1278,Fake Insolvency Rumour,-7,34,This event involved a fake insolvency rumour reported in London.,Financial Sector
1051,2022-04-28,2022,4,London,51.5074,-0.1278,Fake Insolvency Rumour,-5,23,This event involved a fake insolvency rumour reported in London.,Financial Sector
1052,2024-08-18,2024,8,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-4,29,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
1053,2024-05-15,2024,5,Bristol,51.4545,-2.5879,Deepfake Executive Announcement,-6,30,This event involved a deepfake executive announcement reported in Bristol.,Financial Sector
1054,2020-10-05,2020,10,Birmingham,52.4862,-1.8904,Synthetic Regulatory Announcement,-5,7,This event involved a synthetic regulatory announcement reported in Birmingham.,Financial Sector
1055,2021-12-09,2021,12,Birmingham,52.4862,-1.8904,AI-Generated Interest Rate Rumour,-7,19,This event involved a ai-generated interest rate rumour reported in Birmingham.,Financial Sector
1056,2022-09-02,2022,9,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-10,23,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
1057,2023-08-11,2023,8,Leeds,53.8008,-1.5491,Synthetic Regulatory Announcement,-9,20,This event involved a synthetic regulatory announcement reported in Leeds.,Financial Sector
1058,2023-07-23,2023,7,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-9,19,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1059,2022-02-13,2022,2,London,51.5074,-0.1278,Deepfake Executive Announcement,-7,9,This event involved a deepfake executive announcement reported in London.,Financial Sector
1060,2024-11-16,2024,11,Bristol,51.4545,-2.5879,Fake Insolvency Rumour,-6,13,This event involved a fake insolvency rumour reported in Bristol.,Financial Sector
1061,2021-11-27,2021,11,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-6,8,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1062,2021-03-16,2021,3,Leeds,53.8008,-1.5491,Fake Insolvency Rumour,-8,16,This event involved a fake insolvency rumour reported in Leeds.,Financial Sector
1063,2020-12-29,2020,12,London,51.5074,-0.1278,Fake Insolvency Rumour,-5,9,This event involved a fake insolvency rumour reported in London.,Financial Sector
1064,2023-11-21,2023,11,London,51.5074,-0.1278,Fraudulent Investment Scheme,-3,21,This event involved a fraudulent investment scheme reported in London.,Financial Sector
1065,2021-01-06,2021,1,Birmingham,52.4862,-1.8904,Fraudulent Investment Scheme,-5,30,This event involved a fraudulent investment scheme reported in Birmingham.,Financial Sector
1066,2024-09-21,2024,9,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-6,15,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1067,2021-05-04,2021,5,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-4,25,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1068,2020-08-03,2020,8,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-5,15,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1069,2020-02-15,2020,2,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-4,26,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
1070,2020-03-11,2020,3,Manchester,53.4808,-2.2426,Deepfake Executive Announcement,-5,14,This event involved a deepfake executive announcement reported in Manchester.,Financial Sector
1071,2024-05-10,2024,5,Leeds,53.8008,-1.5491,False Cyberattack Alert,-7,12,This event involved a false cyberattack alert reported in Leeds.,Financial Sector
1072,2022-05-18,2022,5,London,51.5074,-0.1278,Fraudulent Investment Scheme,-6,14,This event involved a fraudulent investment scheme reported in London.,Financial Sector
1073,2022-06-27,2022,6,Leeds,53.8008,-1.5491,Synthetic Regulatory Announcement,-2,17,This event involved a synthetic regulatory announcement reported in Leeds.,Financial Sector
1074,2020-10-08,2020,10,Manchester,53.4808,-2.2426,Fraudulent Investment Scheme,-6,33,This event involved a fraudulent investment scheme reported in Manchester.,Financial Sector
1075,2020-04-01,2020,4,London,51.5074,-0.1278,Deepfake Executive Announcement,-5,30,This event involved a deepfake executive announcement reported in London.,Financial Sector
1076,2020-05-20,2020,5,Leeds,53.8008,-1.5491,Fake Insolvency Rumour,-7,28,This event involved a fake insolvency rumour reported in Leeds.,Financial Sector
1077,2021-04-02,2021,4,London,51.5074,-0.1278,Fake Insolvency Rumour,-6,12,This event involved a fake insolvency rumour reported in London.,Financial Sector
1078,2022-09-27,2022,9,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-2,23,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1079,2022-09-01,2022,9,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,9,This event involved a fake insolvency rumour reported in London.,Financial Sector
1080,2024-04-23,2024,4,London,51.5074,-0.1278,Fake Insolvency Rumour,-6,34,This event involved a fake insolvency rumour reported in London.,Financial Sector
1081,2022-06-22,2022,6,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-2,20,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
1082,2022-09-11,2022,9,Manchester,53.4808,-2.2426,AI-Generated Interest Rate Rumour,-7,26,This event involved a ai-generated interest rate rumour reported in Manchester.,Financial Sector
1083,2022-03-07,2022,3,London,51.5074,-0.1278,Deepfake Executive Announcement,-7,11,This event involved a deepfake executive announcement reported in London.,Financial Sector
1084,2020-02-18,2020,2,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-7,17,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
1085,2020-06-26,2020,6,Bristol,51.4545,-2.5879,Deepfake Executive Announcement,-9,23,This event involved a deepfake executive announcement reported in Bristol.,Financial Sector
1086,2021-09-16,2021,9,Manchester,53.4808,-2.2426,Deepfake Executive Announcement,-4,18,This event involved a deepfake executive announcement reported in Manchester.,Financial Sector
1087,2023-04-14,2023,4,London,51.5074,-0.1278,Fake Insolvency Rumour,-5,19,This event involved a fake insolvency rumour reported in London.,Financial Sector
1088,2021-12-29,2021,12,London,51.5074,-0.1278,Fraudulent Investment Scheme,-10,27,This event involved a fraudulent investment scheme reported in London.,Financial Sector
1089,2021-09-24,2021,9,London,51.5074,-0.1278,Deepfake Executive Announcement,-7,33,This event involved a deepfake executive announcement reported in London.,Financial Sector
1090,2023-01-31,2023,1,Manchester,53.4808,-2.2426,Deepfake Executive Announcement,-4,23,This event involved a deepfake executive announcement reported in Manchester.,Financial Sector
1091,2024-04-30,2024,4,Leeds,53.8008,-1.5491,False Cyberattack Alert,-9,9,This event involved a false cyberattack alert reported in Leeds.,Financial Sector
1092,2022-02-28,2022,2,London,51.5074,-0.1278,Deepfake Executive Announcement,-6,6,This event involved a deepfake executive announcement reported in London.,Financial Sector
1093,2024-06-07,2024,6,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-5,11,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
